"2007","ME","Sistema de controle multi-robô baseado em colônia de formigas artificiais","Mauro Miazaki","Eduardo do Valle Simões","4/18/2007",6722436779210499
"2007","ME","Indução de filtros lingüisticamente motivados na recuperação de informação","João Marcelo Azevedo Arcoverde","Maria das Graças Volpe Nunes","4/17/2007",0
"2007","ME","Projeto de um estimador de potência para o processador Nios II da Altera","Jose Arnaldo Mascagni de Holanda","Eduardo Marques","4/17/2007",6370993385450257
"2007","DO","Mapeamento semântico entre UNL e componentes de software para execução de requisições imperativas em linguagem natural","Flávia Linhalis","Dilvan de Abreu Moreira","4/13/2007",0131332176384646
"2007","DO","Computação evolutiva para a construção de regras de conhecimento com propriedades específicas","Adriano Donizete Pila","Maria Carolina Monard","4/12/2007",5161428681683629
"2007","ME","Super Spider: uma ferramenta versátil para exploração de dados multi-dimensionais representados por malhas de triângulos","Lionis de Souza Watanabe","Rosane Minghim","4/11/2007",2067572393982915
"2007","ME","Projeto de uma VPN(Rede Privada Virtual) baseada em computação reconfigurável e aplicada a robôs móveis","Marcelo Honorato Marleta","Eduardo Marques","4/11/2007",0
"2007","ME","Um novo algoritmo de clustering para a organização tridimensional de dados de expressão gênica","Tiago José da Silva Lopes","Guilherme Pimentel Telles","3/29/2007",0112760180465382
"2007","ME","O problema de corte de estoque com demanda estocástica","Douglas José Alem Júnior","Marcos Nereu Arenales","3/22/2007",0744448264150067
"2007","ME","Seleção de características: abordagem via redes neurais aplicada à segmentação de imagens","Davi Pereira dos Santos","João do Espírito Santo Batista Neto","3/21/2007",9179675652748567
"2007","ME","Arquitetura híbrida inteligente para navegação autônoma de robôs","Rodrigo Calvo","Roseli Aparecida Francelin Romero","3/9/2007",0463112421234560
"2007","ME","Uma heurística GRASP para o problema de dimensionamento de lotes com múltiplas plantas","Mariá Cristina Vasconcelos Nascimento","Franklina Maria Bragion de Toledo","2/28/2007",1010810293243435
"2007","ME","Desenvolvimento de técnicas baseadas em redes complexas para sumarização extrativa de textos","Lucas Antiqueira","Maria das Graças Volpe Nunes","2/27/2007",5549020549471290
"2007","ME","Inferência em um modelo de regressão com resposta binária na presença de sobredispersão e erros de medição","Sandra Maria Tieppo","Mário de Castro Andrade Filho","2/15/2007",1266998497598838
"2007","ME","Uma abordagem orientada a aspectos para desenvolvimento de linhas de produtos de software","Stanley Fabrizio Pacios","Rosana Teresinha Vaccare Braga","2/13/2007",6358262782096749
"2007","DO","Geração de malhas volumétricas a partir de imagens","Alex Jesús Cuadros Vargas","Luis Gustavo Nonato","2/8/2007",9303862586856474
"2007","DO","Movimento de malhas e remalhamento de malhas superficiais","Igor Prata Soares","José Alberto Cuminato","2/8/2007",1542353173959391
"2007","ME","Uma ferramenta para a visualização de ESTs","Delane Pereira de Oliveira Dias","Rosane Minghim","2/5/2007",3509109760237477
"2007","DO","Modelo de custo para consultas por similaridade em espaços métricos","Gisele Busichia Baioco","Agma Juci Machado Traina","1/24/2007",0016546400683999
"2006","ME","Modelo de qualidade para componentes de software","Darley Rosa Peres","Rosely Sanches","12/18/2006",8045758742579566
"2006","ME","Reconhecimento de sessões http em um modelo para servidor web com diferenciação de serviços","Hima Carla Belloni Mourão","Marcos José Santana","12/15/2006",9388745012226663
"2006","DO","Um processo de software e um modelo ontológico para apoio ao desenvolvimento de aplicações sensíveis a contexto","Renato de Freitas Bulcão Neto","Maria da Graça Campos Pimentel","12/13/2006",5627556088346425
"2006","ME","Técnicas de processamento de imagens para localização e reconhecimento de faces","Osvaldo Cesar Pinheiro de Almeida","João do Espírito Santo Batista Neto","12/1/2006",5894818726864334
"2006","ME","Discretização e geração de gráficos de dados em aprendizado de máquina","Richardson Floriani Voltolini","Maria Carolina Monard","11/17/2006",8660539771900582
"2006","DO","Um framework para análise de agrupamento baseado na combinação multi-objetivo de algoritmos de agrupamento","Katti Faceli","André Carlos Ponce de Leon Ferreira de Carvalho","11/8/2006",4451540730749377
"2006","ME","Desenvolvimento de modelos dinâmicos para a formação de clusters aplicados em dados biológicos","Antonio Paulo Galdeano Damiance Junior","Zhao Liang","10/16/2006",6514859902134661
"2006","ME","Agrupamento híbrido de dados utilizando algoritmos genéticos","Murilo Coelho Naldi","André Carlos Ponce de Leon Ferreira de Carvalho","10/16/2006",0573662728816861
"2006","DO","Título não disponível, por favor, solicite à CPG a atualização do título através do Sistema Janus.","Rogério Eduardo Garcia","Maria Cristina Ferreira de Oliveira","10/2/2006",8031012573259361
"2006","ME","ExpVVT: uma ferramenta de apoio à condução de experimentos baseados em documentos de requisitos","Ubirajara Pacheco Maltez Junior","José Carlos Maldonado","9/28/2006",2586684789852686
"2006","DO","Frameworks transversais: definições, classificações, arquitetura e utilização em um processo de desenvolvimento de software","Valter Vieira de Camargo","Paulo Cesar Masiero","9/25/2006",6809743774407662
"2006","ME","Adaptação de vídeo ao vivo apoiada em informações de contexto","Marcelo Garcia Manzato","Rudinei Goularte","9/22/2006",8598262641668520
"2006","ME","Implementação de um sistema de arquivos para uma plataforma de computação reconfigurável","Adriano Kaminski Sanches","Eduardo Marques","9/20/2006",5707880155352060
"2006","ME","Multialinhamento de seqüências biológicas utilizando algoritmos genéticos","Adriano Kiyoshi Oliveira Ogata","Alexandre Cláudio Botazzo Delbem","9/18/2006",0
"2006","DO","Sobre a estruturação de informação em sistemas de segurança computacional: o uso de ontologias","Luciana Andréia Fondazzi Martimiano","Edson dos Santos Moreira","9/18/2006",9451394084361809
"2006","DO","Solução numérica do modelo PTT para escoamentos viscoelásticos com superfícies livres","Gilcilene Sanchez de Paulo","Murilo Francisco Tomé","9/15/2006",5783566438646841
"2006","ME","Uma técnica multimalhas para eliminação de ruídos e retoque digital","Carolina Toledo Ferraz","José Alberto Cuminato","9/14/2006",9726187237834067
"2006","DO","Operações de consulta por similaridade em grandes bases de dados complexos","Maria Camila Nardini Barioni","Caetano Traina Junior","9/4/2006",3785426518998830
"2006","ME","Um estudo comparativo de cargas de trabalho e políticas de escalonamento para aplicações paralelas em clusters e grids computacionais","Juliano Amorim de Oliveira","Regina Helena Carlucci Santana","9/1/2006",5094673163542218
"2006","ME","Algoritmos evolutivos para predição de estruturas de proteínas","Telma Woerle de Lima Soares","Alexandre Cláudio Botazzo Delbem","9/1/2006",6296363436468330
"2006","DO","Combinação de classificadores simbólicos utilizando medidas de regras de conhecimento e algoritmos genéticos","Flávia Cristina Bernardini","Maria Carolina Monard","8/29/2006",5935862634033333
"2006","DO","Modelos de riscos aplicados à análise de sobrevivência","Gleici da Silva Castro Perdoná","Francisco Louzada Neto","8/25/2006",0745160064860746
"2006","ME","W4Gen: um gerador de cargas de trabalho sintéticas para avaliação de desempenho de modelos de servidores web","Luis Henrique Castilho da Silva","Regina Helena Carlucci Santana","8/11/2006",2136920761067679
"2006","ME","Planejamento de sistemas hidrotérmicos empregando um modelo com sensibilidade ao risco de vertimento","Amanda Maciel Pontes de Lima","Eduardo Fontoura Costa","8/7/2006",1102345716823845
"2006","ME","Interpretação de clusters gerados por algoritmos de clustering hierárquico","Jean Metz","Maria Carolina Monard","8/4/2006",3919864892858084
"2006","DO","Funções e polinômios univalentes: algumas propriedades e aplicações","Vanessa Bertoni","Alagacone Sri Ranga","7/31/2006",8673425067750518
"2006","ME","Construção semi-automática de taxonomias para generalização de regras de associação","Camila Delefrate Martins","Solange Oliveira Rezende","7/14/2006",9830856045736338
"2006","ME","Identificação de relâmpagos e sprites na atmosfera pelo imageador ALIS a bordo do satélite científico EQUARS","Antonioni de Freitas Vieira","João do Espírito Santo Batista Neto","7/13/2006",4910394217058814
"2006","DO","Novas abordagens em aprendizado de máquina para a geração de regras, classes desbalanceadas e ordenação de casos","Ronaldo Cristiano Prati","Maria Carolina Monard","7/7/2006",7851650523179414
"2006","ME","Um gerador de aplicações configurável","Edison Kicho Shimabukuro Junior","Paulo Cesar Masiero","7/3/2006",5712102288283182
"2006","ME","Uma aplicação industrial de regressão binária com erros na variável explicativa","Daniel Fernando de Favari","Dorival Leão Pinto Junior","6/22/2006",0
"2006","ME","Análise de um modelo de regressão com erros nas variáveis multivariado com intercepto nulo","Cibele Maria Russo Noveli","Reiko Aoki","6/19/2006",1011098065426388
"2006","ME","Avaliação de desempenho com algoritmos de escalonamento em clusters de servidores Web","Caio Peres Sabo","Regina Helena Carlucci Santana","6/13/2006",6593668238256360
"2006","ME","Concepção e implementação de um modelo de coordenação para uma plataforma de visualização exploratória","Vilson Moreno","Maria Cristina Ferreira de Oliveira","5/26/2006",3242246307352533
"2006","DO","Uma contribuição ao projeto arquitetural de ambientes de engenharia de software","Elisa Yumi Nakagawa","José Carlos Maldonado","5/25/2006",7494142007764616
"2006","ME","Desenvolvimento de aplicações multi-plataformas para dispositivos móveis","Jane Dirce Alves Sandim Eleutério","Maria da Graça Campos Pimentel","5/25/2006",8776010645289106
"2006","DO","Extensão de GENSMAC para escoamentos de fluidos governados pelos modelos integrais Maxwell e K-BKZ","Manoel Silvino Batalha de Araujo","Murilo Francisco Tomé","5/22/2006",5344063649301668
"2006","ME","Uma heurística para o problema de dimensionamento de lotes em fundições de mercado","Viviane Sayuri Tonaki","Franklina Maria Bragion de Toledo","5/22/2006",1510814208677723
"2006","ME","Modelo de avaliação do processo de gerência de configuração de software","Thaís Miranda Cia","Rosely Sanches","5/10/2006",9821612502186977
"2006","ME","Desenvolvimento de software orientado a temas: um estudo de caso","Antonielly Garcia Rodrigues","Paulo Cesar Masiero","5/5/2006",8599914470707091
"2006","ME","Rendering híbrido: mapeamento de volumes sobre superfícies","Danilo Medeiros Eler","Maria Cristina Ferreira de Oliveira","4/27/2006",0840226903480590
"2006","ME","Ensino integrado de fundamentos de programação e teste de software","Camila Kozlowski Della Corte","José Carlos Maldonado","4/26/2006",3307931070563298
"2006","DO","Uma arquitetura de controle inteligente para múltiplos robôs","Gedson Faria","Roseli Aparecida Francelin Romero","4/24/2006",2708367680798139
"2006","ME","Segmentação de imagens e validação de classes por abordagem estocástica","Leandro Cavaleri Gerhardinger","João do Espírito Santo Batista Neto","4/13/2006",1719908865174769
"2006","DO","Otimização do processo de corte integrado à produção de bobinas - modelos e métodos de solução","Sônia Cristina Poltroniere Silva","Marcos Nereu Arenales","4/12/2006",7702866698432666
"2006","ME","Mecanismos de negociação no módulo de controle de admissão da arquitetura de servidor web com diferenciação de serviços (swds)","Júlio Cezar Estrella","Marcos José Santana","4/11/2006",5433967267727516
"2006","ME","Influências de políticas de escalonamento no desempenho de simulações distribuídas","Bárbara Lopes Voorsluys","Regina Helena Carlucci Santana","4/7/2006",7689082062233527
"2006","ME","Abordagem simbólica de aprendizado de máquina na recuperação automática de artigos científicos a partir de web","Christiane Regina Soares Brasil","Alneu de Andrade Lopes","4/7/2006",5064007473299439
"2006","DO","Um framework baseado em componentes para desenvolvimento de aplicações web e um processo de instanciação associado","Elaine Quintino da Silva","Dilvan de Abreu Moreira","4/6/2006",4695219969423595
"2006","ME","Avaliação de índices de carga de memória em sistemas computacionais distribuídos","William Voorsluys","Marcos José Santana","4/6/2006",9230053765753126
"2006","ME","Balanceamento de cargas de aplicações SPMD em sistemas computacionais distribuídos","Gustavo Antonio Furquim","Marcos José Santana","4/4/2006",0123330297764911
"2006","ME","Realimentação de relevância para recuperação por conteúdo de imagens médicas visando diminuir a descontinuidade semântica","Joselene Marques","Agma Juci Machado Traina","4/3/2006",2054681755770193
"2006","ME","Um método para o desenvolvimento de software baseado em componentes e aspectos","Marcelo Medeiros Eler","Paulo Cesar Masiero","3/31/2006",0170428647417667
"2006","ME","Identificação de regras de associação interessantes por meio de análises com medidas objetivas e subjetivas","Roberta Akemi Sinoara","Solange Oliveira Rezende","3/30/2006",8574255805001394
"2006","DO","Identificação de correlações usando a Teoria dos Fractais","Elaine Parros Machado de Sousa","Caetano Traina Junior","3/29/2006",6253898580239376
"2006","ME","Implementação e comparação de métodos de estimativa da dimensão fractal e sua aplicação à análise e processamento de imagens","André Ricardo Backes","Odemir Martinez Bruno","3/27/2006",8590140337571249
"2006","ME","Web Services de apoio a aplicações voltadas ao trabalho em grupo","Victor Hugo Vieira","Renata Pontin de Mattos Fortes","3/22/2006",8797998764828310
"2006","ME","Mineração de regras de associação em dados georreferenciados","Marina Abichabki Pivato","Solange Oliveira Rezende","3/21/2006",5604748650532261
"2006","ME","Usando Serviços Web para integrar aplicações cientes de contexto","Carlos Henrique Odenique Jardim","Maria da Graça Campos Pimentel","3/20/2006",9221260343972004
"2006","ME","Estabilização da geração de colunas aplicada no problema de corte de estoque","Marco Antonio Lozano Porta Lopes","Marcos Nereu Arenales","3/14/2006",1768862848522120
"2006","ME","O problema de corte de estoque com reaproveitamento das sobras de material","Adriana Cristina Cherri Nicola","Marcos Nereu Arenales","3/13/2006",0
"2006","ME","O conceito de estabilizabilidade fraca para sistemas lineares com saltos Markovianos","Amanda Liz Pacífico Manfrim","Eduardo Fontoura Costa","3/8/2006",1145201873276458
"2006","DD","Investigação de estratégias para a geração de máquinas de vetores de suporte multiclasses","Ana Carolina Lorena","André Carlos Ponce de Leon Ferreira de Carvalho","2/16/2006",5353208515319868
"2006","ME","Particionamento de processos lógicos em simulação distribuída utilizando algoritmo genético","Michel Pires da Silva","Regina Helena Carlucci Santana","2/14/2006",1449902596670082
"2006","ME","Análise e implementação de algoritmos para localização e mapeamento de robôs móveis baseada em computação reconfigurável","Marcelo Carvalho Sacchetin","Eduardo Marques","2/2/2006",6603700330936514
"2006","DO","Operadores binários para consulta de similaridade em banco de dados multimídia","Enzo Seraphim","Caetano Traina Junior","1/18/2006",6574521460964227
"2005","ME","Um suporte à captura informal de design rationale","Silvana Maria Affonso de Lara","Renata Pontin de Mattos Fortes","12/19/2005",7463894814401016
"2005","DO","Seleção de atributos importantes para a extração de conhecimento de bases de dados","Huei Diana Lee","Maria Carolina Monard","12/16/2005",2999453247853080
"2005","DO","Desenvolvimento de métodos para extração, comparação e análise de características intrínsecas de imagens médicas, visando à recuperação perceptual por conteúdo","Joaquim Cezar Felipe","Agma Juci Machado Traina","12/16/2005",8428230811718070
"2005","ME","Sistema remoto para controle de robôs móveis via web","Andrew Wasley Barbosa","Roseli Aparecida Francelin Romero","12/15/2005",6943751661395438
"2005","ME","Aplicação de contornos ativos em modelagem baseada em imagens","Kátia Luciene Scorsolini Alexandre","João do Espírito Santo Batista Neto","12/12/2005",8087061709064538
"2005","ME","Simulação numérica de escoamentos de fluidos utilizando diferenças finitas generalizadas","Fernanda Olegario dos Santos","Antonio Castelo Filho","11/24/2005",3824006831436172
"2005","ME","Algoritmos evolutivos para problemas de projeto de redes aplicados à filogenia","Karen Honda","Alexandre Cláudio Botazzo Delbem","11/21/2005",9093360309937678
"2005","DO","Métodos de pontos interiores aplicados ao pré-despacho de um sistema hidroelétrico usando o princípio de mínimo esforço - comparação com o modelo de fluxo em redes","Lilian Milena Ramos Carvalho","Aurelio Ribeiro Leite de Oliveira","11/7/2005",9220002134336265
"2005","ME","Uma ferramenta Web colaborativa para apoiar a engenharia de requisitos em software livre","Marco Aurélio Graciotto Silva","Renata Pontin de Mattos Fortes","11/1/2005",9383290036853173
"2005","DO","Modelagem de governança da segurança da informação com apoio em sistemas de informação","Mauro Cesar Bernardes","Edson dos Santos Moreira","10/11/2005",1139307177326581
"2005","DO","Métodos tipo dual simplex para problemas de otimização linear canalizados","Ricardo Silveira Sousa","Marcos Nereu Arenales","9/30/2005",7893000106533373
"2005","DO","Simulação distribuída utilizando protocolos independentes e troca dinâmica nos processos lógicos","Celia Leiko Ogawa Kawabata","Regina Helena Carlucci Santana","9/26/2005",0836642763735156
"2005","DO","Uso de marcadores estilísticos para a busca na Web em português","Rachel Virgínia Xavier Aires","Sandra Maria Aluisio","9/21/2005",5808258408510204
"2005","DO","Simulação de escoamentos multifásicos em malhas não estruturadas","Fabrício Simeoni de Sousa","Norberto Mangiavacchi","8/23/2005",1361624597372651
"2005","ME","Escalonamento em grids computacionais: estudo de caso","Valéria Quadros dos Reis","Marcos José Santana","8/23/2005",7372808441783055
"2005","ME","mCards: Ferramenta de apoio a construção de aplicativos para assistentes pessoais digitais","Danilo Rogério Boccardo","Maria da Graça Campos Pimentel","8/19/2005",2747867003816445
"2005","ME","Implementação paralela da transformada de distância euclidiana exata","Julio Cesar Torelli","Odemir Martinez Bruno","8/19/2005",2612393585609762
"2005","ME","Identificação de espécies vegetais por meio da análise do contorno foliar - uma abordagem bio-inspirada","Maurício Falvo","Odemir Martinez Bruno","8/12/2005",1457433896521556
"2005","ME","Abordagem genética para seleção de um conjunto reduzido de características para construção de ensembles de redes neurais: aplicação à língua eletrônica","Ednaldo José Ferreira","Alexandre Cláudio Botazzo Delbem","8/10/2005",9786847819001035
"2005","ME","Modelador e simulador do sistema visual humano","Rodrigo Silva Duran","Luis Gustavo Nonato","8/10/2005",9177838864862014
"2005","DO","Rollback Solidário: um novo protocolo otimista para simulação distribuída","Edmilson Marmo Moreira","Regina Helena Carlucci Santana","8/8/2005",3910450557582884
"2005","DO","Métodos para análise discursiva automática","Thiago Alexandre Salgueiro Pardo","Maria das Graças Volpe Nunes","8/4/2005",7078737101024368
"2005","DO","Suporte ao armazenamento, recuperação, apresentação e extensão de informação proveniente de atividades de captura","Laercio Augusto Baldochi Júnior","Maria da Graça Campos Pimentel","8/1/2005",8734341450513549
"2005","ME","Modelos estocásticos contínuos e discretos aplicados em finanças","Juliana Cobre","Marinho Gomes de Andrade Filho","7/27/2005",1042802390444616
"2005","ME","Controle de versões - um apoio à edição colaborativa na Web","Sandra Regina Quadros Moraes da Silva","Renata Pontin de Mattos Fortes","7/22/2005",8418558213734720
"2005","DO","Formalização do domínio imagem para buscas por conteúdo em SGBDs relacionais","Josiel Maimoni de Figueiredo","Caetano Traina Junior","6/27/2005",0
"2005","ME","Clustering de artigos científicos em uma ferramenta inteligente de apoio à pesquisa","Vinícius Veloso de Melo","Alneu de Andrade Lopes","6/24/2005",5205741481605855
"2005","DO","Estratégias para apoiar a detecção de estruturas em visualizações multidimensionais perceptualmente sobrecarregadas","Almir Olivette Artero","Maria Cristina Ferreira de Oliveira","6/23/2005",6469656882616214
"2005","DO","Um estudo dos zeros de polinômios ortogonais na reta real e no círculo unitário e outros polinômios relacionados","Andrea Piranhe da Silva","Alagacone Sri Ranga","6/20/2005",1786834389373192
"2005","DO","PARFAIT: uma contribuição para a reengenharia de software baseada em linguagens de padrões e frameworks","Maria Istela Cagnin","José Carlos Maldonado","6/17/2005",1838086786793758
"2005","ME","Título não disponível, por favor, solicite à CPG a atualização do título através do Sistema Janus.","Analice Costacurta Brandi","Valdemir Garcia Ferreira","6/13/2005",2616682898548858
"2005","ME","Indexação de dados em domínios métricos generalizáveis","Ives Renê Venturini Pola","Caetano Traina Junior","6/10/2005",9238482905472474
"2005","ME","ECO - um ecossistema para o desenvolvimento ágil de sistemas web","André Luís Gouvêa de Figueiredo","Rosely Sanches","6/3/2005",0
"2005","ME","Desenvolvimento de algoritmos genéticos para consultas por similaridade em domínios métricos","Renato Bueno","Caetano Traina Junior","5/30/2005",7189857417959804
"2005","ME","SciaGeo - Um sistema de captura de imagens aéreas georeferenciadas","Luís Fernando Curci Chavier","Onofre Trindade Junior","5/20/2005",7394428361333257
"2005","DO","Modelos estocásticos com heterocedasticidade para séries temporais em finanças","Sandra Cristina de Oliveira","Marinho Gomes de Andrade Filho","5/20/2005",4542699935460165
"2005","ME","Gestão de serviços de tecnologia da informação: aplicação web para dispositivos móveis de solucionadores de campo","Renata Maria Porto Vanni","Edson dos Santos Moreira","5/13/2005",5957390805114014
"2005","ME","Contribuições para a extensão de informação captura: Metadados e Web Services","Renata Paciência Godoy Ferreira","Maria da Graça Campos Pimentel","5/13/2005",0610046673586947
"2005","ME","Desenvolvimento de um método numérico para simular escoamentos viscoelásticos axissimétricos com superfícies livres","Marcela Alexandra da Silva","Murilo Francisco Tomé","5/9/2005",9079509812897875
"2005","ME","Seleção de características em SVMs aplicadas a dados de expressão gênica","Bruno Feres de Souza","André Carlos Ponce de Leon Ferreira de Carvalho","5/6/2005",4112635495117258
"2005","DO","Reconstrução a partir de nuvem de pontos com a utilização de funções de Morse discretas","Helton Hideraldo Biscaro","Antonio Castelo Filho","5/6/2005",8794441658476782
"2005","ME","Processos de apoio ao desenvolvimento de aplicações Web","Osnete Ribeiro de Souza","Rosely Sanches","5/6/2005",0
"2005","ME","Implementação de um módulo Ethernet 10/100Mbps com interface Avalon para o processador Nios II da Altera","Ricardo Menotti","Eduardo Marques","5/6/2005",2509766431540422
"2005","ME","CITRUSVIS - Um sistema de visão computacional para a identificação do fungo Guignardia citricarpa, causador da mancha preta em citros","Mário Augusto Pazoti","Odemir Martinez Bruno","4/27/2005",3530094254908684
"2005","ME","Utilização de queuing statecharts em um ambiente de simulação automático","Thais Souza Aiza","Regina Helena Carlucci Santana","4/11/2005",4418229896927922
"2005","ME","Modelador e visualizador de malhas não estruturadas bidimensionais","Ana Paula Resende Malheiro","Luis Gustavo Nonato","4/1/2005",6723025825127615
"2005","DO","Consultas por similaridade complexas em gerenciadores relacionais","Adriano Siqueira Arantes","Caetano Traina Junior","3/30/2005",6354509896217016
"2005","ME","Uma ferramenta baseada em aspectos para apoio ao teste funcional de programas Java","André Dantas Rocha","Paulo Cesar Masiero","3/22/2005",9220795347453354
"2005","DO","Escalonamento de processos: uma abordagem dinâmica e incremental para a exploração de características de aplicações paralelas","Luciano José Senger","Marcos José Santana","2/22/2005",6880696447532558
"2005","ME","iRIS Servidor: Sistema servidor para recuperação de imagens por conteúdo","Odnei Cuesta Lopes","Agma Juci Machado Traina","2/18/2005",0150482241546310
"2005","ME","Implementação do barramento on-chip AMBA baseada em computação reconfigurável","Daniel Cruz de Queiroz","Eduardo Marques","2/4/2005",1963567847644875
"2005","ME","Teste de programas orientados a aspectos: uma abordagem estrutural para AspectJ","Otávio Augusto Lazzarini Lemos","Paulo Cesar Masiero","2/4/2005",8869840348353359
"2005","ME","Um mecanismo de recuperação de design rationale em documentos na web","Lisandra Cazassa Fumagalli","Renata Pontin de Mattos Fortes","2/3/2005",7745440920290030
"2004","ME","Sistema de visão baseado em redes neurais artificiais para o controle de robôs móveis","Marcos Gonçalves Quiles","Roseli Aparecida Francelin Romero","12/22/2004",8867164774240536
"2004","DO","Métodos auto-organizáveis para segmentação de imagens","Patrícia Rufino Oliveira","Roseli Aparecida Francelin Romero","12/21/2004",9174573815394512
"2004","DO","Aplicação da análise de mutantes no contexto do teste e validação de redes de Petri coloridas","Adenilso da Silva Simão","José Carlos Maldonado","12/17/2004",9836776931160228
"2004","ME","NBSP: Uma política de escalonamento network-bound para aplicações paralelas distribuídas","Renato Porfirio Ishii","Marcos José Santana","12/17/2004",8992362063539452
"2004","DO","Índices de carga e desempenho em ambientes paralelos/distribuídos - modelagem e métricas","Kalinka Regina Lucas Jaquie Castelo Branco","Marcos José Santana","12/15/2004",3559042497669898
"2004","DO","Uma abordagem baseada em córpus e em sistemas de crítica para a construção de ambientes Web de auxílio à escrita acadêmica em português","Valéria Delisandra Feltrim","Maria das Graças Volpe Nunes","12/10/2004",4222504207805706
"2004","DO","Pós-processamento de regras de associação","Edson Augusto Melanda","Solange Oliveira Rezende","11/30/2004",1554762456965991
"2004","DO","O problema da mochila compartimentada e aplicações","Fabiano do Prado Marques","Marcos Nereu Arenales","11/29/2004",3629196595958915
"2004","ME","Implementação de um cluster de computadores e desenvolvimento de seu sistema de gerenciamento","Fernando Yuichi Tanaka","Dilvan de Abreu Moreira","11/29/2004",1844188515046683
"2004","DO","Modelo de servidor Web com conexões persistentes e carga orientada a sessão","Alvaro Sant'Anna Filho","Marcos José Santana","11/26/2004",2081929094607041
"2004","ME","Uma simplificação da técnica análise de pontos de função para estimar tamanho de aplicativos web","Edilson José Davoglio Candido","Rosely Sanches","11/26/2004",4742564388398564
"2004","ME","Identificação de espécies vegetais através da análise da forma interna de órgãos foliares","Rodrigo de Oliveira Plotze","Odemir Martinez Bruno","10/29/2004",4956606071703925
"2004","ME","Recuperação de imagens médicas por conteúdo considerando regiões definidas pela energia","Luis Marcelo Bortolotti","Agma Juci Machado Traina","10/28/2004",0
"2004","ME","Uso de informações de contexto em segurança computacional","Francisco Gomes Milagres","Edson dos Santos Moreira","10/7/2004",1317325796024776
"2004","ME","Paralelização da transformada de Hough","Christian Cesar Bones","Odemir Martinez Bruno","10/4/2004",3393299803304325
"2004","ME","Aquisição de conhecimento de conjuntos de exemplos no formato atributo valor utilizando aprendizado de máquina relacional","Mariza Ferro","Maria Carolina Monard","9/17/2004",5895202268828302
"2004","ME","Comparação e desenvolvimento de algoritmos de transformada de distância euclidiana e aplicações","Ricardo Fabbri","Odemir Martinez Bruno","8/31/2004",5759364958802333
"2004","DO","Uma contribuição para o teste de especificações SDL: aspectos teóricos e empíricos","Tatiana Sugeta","José Carlos Maldonado","8/27/2004",6636699004901164
"2004","ME","Metodologias para geração e atualização de mosaicos de fotos aéreas no Projeto ARARA","Rodrigo Borges dos Santos","Onofre Trindade Junior","8/17/2004",6660467791743161
"2004","ME","Uso de aspectos para apoiar a evolução não funcional de frameworks: aplicação ao framework GREN","Maria Tânia Francelino da Silva","Paulo Cesar Masiero","7/8/2004",5836217894412846
"2004","DO","Visualizações temporais em uma plataforma de software extensível e adaptável","Milton Hirokazu Shimabukuro","Maria Cristina Ferreira de Oliveira","7/5/2004",1184195536814806
"2004","DO","Especificação, instanciação e experimentação de um arcabouço para criação automática de ligações hipertexto entre informações homogêneas","Alessandra Alaniz Macedo","Maria da Graça Campos Pimentel","7/2/2004",2407277993285186
"2004","ME","Gerenciamento de contexto: uma abordagem baseada em representações extensíveis","Rodrigo Felicio dos Santos","Edson dos Santos Moreira","7/2/2004",0
"2004","ME","Aplicação do modelo t-student para análise dos resultados de ensaios de proficiência","Flávia Maria Ravagnani Neves Cintra","Dorival Leão Pinto Junior","6/28/2004",8383217580104219
"2004","ME","Testes de hipótese e critério bayesiano de seleção de modelos para séries temporais com raiz unitária","Ricardo Gonçalves da Silva","Marinho Gomes de Andrade Filho","6/23/2004",6658496142752649
"2004","ME","Análise dos resultados de ensaios de proficiência via modelos de regressão com variável explicativa aleatória","Aline Othon Montanari","Dorival Leão Pinto Junior","6/21/2004",9286038087669316
"2004","ME","Memória associativa em redes neurais realimentadas","Leonardo Garcia Corrêa","Zhao Liang","6/17/2004",7472579787469482
"2004","ME","DBM-tree: método de acesso métrico sensível à densidade local","Marcos Rodrigues Vieira","Caetano Traina Junior","5/28/2004",2615008608031181
"2004","ME","Geração automática de aplicações Web para aplicações de captura e acesso","Andrea Rodrigues de Andrade","Maria da Graça Campos Pimentel","5/26/2004",0310875771884203
"2004","ME","O algoritmo de aprendizado semi-supervisionado co-training e sua aplicação na rotulação de documentos","Edson Takashi Matsubara","Maria Carolina Monard","5/26/2004",1842905075999080
"2004","ME","Análise visual em processos de redução de dimensionalidade para mineração em sistemas de bases de dados","Humberto Luiz Razente","Caetano Traina Junior","5/21/2004",4700164571979002
"2004","ME","Uso de caches na Web - Influência das políticas de substituição de objetos","Jacqueline Augusto de Oliveira","Marcos José Santana","5/17/2004",6748535034212563
"2004","ME","Projeto de um módulo de aquisição e pré-processamento de imagem colorida baseado em computação reconfigurável e aplicado a robôs móveis","Vanderlei Bonato","Eduardo Marques","5/14/2004",3185627819021012
"2004","DO","Suporte a serviços diferenciados em servidores web: modelos e algoritmos","Mário Antonio Meireles Teixeira","Marcos José Santana","5/13/2004",9943003955628885
"2004","DO","Pós-processamento de regras de regressão","Jaqueline Brigladori Pugliesi","Solange Oliveira Rezende","5/7/2004",1266776122113447
"2004","ME","Uso de ontologia para classificação de vulnerabilidades em sistemas computacionais","Antonio José dos Santos Brandão","Edson dos Santos Moreira","5/5/2004",9018686694787834
