"ID","ShortName","NAME","IDGRUPO","POS","RANK","CLASS"
6144,"TAMODIA","International Workshop on Task Models and Diagrams for User Interface Design",11,847,0.40278,"C"
5983,"PROSim","International Workshop on Software Process Simulation and Modeling",7,848,0.40278,"C"
6227,"ICMLC","International Conference on Machine Learning and Cybernetics",22,849,0.40278,"C"
6117,"ICCSA","International Conference on Computational Science and its Applications ",13,850,0.40278,"C"
6119,"ICSC","International Computer Science Conference ",13,851,0.40278,"C"
6344,"DALT","International Workshop on Declarative Agent Languages and Technologies",10,852,0.40230,"C"
6427,"CONQUEST","Conquest International Conference on Quality Engineering in Software Technology",7,853,0.40230,"C"
6470,"DIMVA","GI International Conference on Detection of Intrusions and Malware and Vulnerability Asessment",25,854,0.40000,"C"
6158,"ED-MEDIA","World Conference on Educational Multimedia, Hypermedia and Telecommunications",18,855,0.40000,"C"
6232,"IPT","Workshop on Immersive Projection Technology",19,856,0.40000,"C"
6355,"IMS","IFAC Workshop on Intelligent Manufacturing Systems",4,857,0.40000,"C"
