"0104-9321","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Critica Marxista (São Paulo)","B3",2008
"1999-8104","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Crítica y Emancipación","B3",2008
"1333-1108","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Croatian Journal of Philosophy","B1",2008
"1518-0689","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Cronos (Natal. Impresso)","B5",2008
"0716-9884","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Cuadernos de Filosofía (Concepción)","B5",2008
"1850-3667","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Cuadernos Filosóficos (Rosario)","B4",2008
"0210-4857","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Cuadernos Salmantinos de Filosofía","B4",2008
"1414-7076","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Cult (São Paulo)","C ",2008
"1981-0911","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Cultura Crítica","C ",2008
"1679-2556","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Cultura e Fé (Porto Alegre)","B4",2008
"0104-222X","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Cultura Vozes","B4",2008
"0907-0877","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Cybernetics & Human Knowing","A2",2008
"1517-445X","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Daseinsanalyse (São Paulo)","B4",2008
"1806-2741","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Desígnio (São Paulo)","B5",2008
"0012-1045","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Deutsche Zeitschrift fur Philosophie (Print)","A1",2008
"0012-2017","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Dialectica (Bern)","A2",2008
"0012-2173","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Dialogue - Canadian Philosophical Association","A2",2008
"0185-2450","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Diánoia (México, D.F.)","A2",2008
"1010-7363","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Diotima (Athens)","B1",2008
"1682-704X","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Direito e Cidadania (Praia)","C ",2008
"1676-8558","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Direito e Justiça (URI)","B5",2008
"1982-1921","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Direitos Fundamentais & Justiça","B5",2008
"1127-8579","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Diritto & Diritti","B5",2008
"0103-328X","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Discurso - Departamento de Filosofia da FFLCH DA USP","B1",2008
"0124-6127","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Discusiones Filosoficas","B2",2008
"1808-8961","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Discutindo Filosofia (Cessou em 2008. Cont. ISSN 1984-1388 Conhecimento Prático Filosofia)","B5",2008
"0873-626X","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Disputatio (Lisboa)","B1",2008
"1413-9448","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Dissertatio (UFPel)","B1",2008
"1983-4748","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Diversa (Parnaíba. Impresso)","C ",2008
"1807-3883","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Dois Pontos (UFPR)","B1",2008
"1981-1489","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Doutrinas Jurídicas","C ",2008
"1517-1302","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Econômica (Niterói)","B5",2008
"1518-188X","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Ecos Revista","C ",2008
"1415-9902","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Educação & Linguagem","B5",2008
"0101-7330","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Educação & Sociedade (Impresso)","B2",2008
"0101-465X","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Educação (PUCRS. Impresso)","B5",2008
"1415-5486","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Educação (São Paulo)","B5",2008
"1807-2194","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Educação e Cultura Contemporânea","B5",2008
"0102-6801","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Educação e Filosofia (UFU. Impresso)","B1",2008
"1517-9702","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Educação e Pesquisa (USP. Impresso)","B3",2008
"0100-3143","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Educação e Realidade","B4",2008
"0102-1117","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Educação em Debate (UFC)","B4",2008
"1518-7926","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Educação em Revista (UNESP. Marília)","B5",2008
"1519-9460","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Educação Marista","B5",2008
"1980-5594","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Educação Profissional (Brasília. Impresso)","C ",2008
"1809-5208","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Educere et Educare (Impresso)","B4",2008
"0210-0088","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","El Basilisco (Oviedo)","C ",2008
"1988-3927","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","El Genio Maligno","B5",2008
